# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2026-03-06 16:11:24.837
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.132012,0.1888,0.9568,0.4611,1.08
6.141470,-0.0152,1.1073,0.5144,1.22
6.152327,-0.3685,1.2097,0.4914,1.36
6.163844,-0.5010,1.4161,0.3571,1.54
6.174329,-0.5365,1.6875,0.1422,1.78
6.185059,-0.5962,2.0133,0.0328,2.10
6.197441,-0.6592,2.2268,0.1481,2.33
6.206556,-0.7400,2.2360,0.2606,2.37
6.217600,-0.9415,2.0981,0.2221,2.31
6.234593,-1.3033,1.9699,-0.0878,2.36
6.239050,-1.8778,2.0021,-0.6420,2.82
6.250041,-2.3800,1.9833,-1.1607,3.31
6.265324,-2.8429,1.8243,-1.4137,3.66
6.272105,-3.5523,1.6832,-1.6316,4.26
6.282519,-4.2021,1.7379,-1.7631,4.88
6.294131,-4.3405,2.1067,-1.4590,5.04
6.306519,-4.2866,2.6868,-1.2197,5.20
6.316903,-4.5732,3.2197,-1.4068,5.77
6.330764,-5.1188,3.4650,-1.3771,6.33
6.341788,-5.5626,3.3739,-1.2385,6.62
6.347548,-5.0138,2.8135,-1.2734,5.89
6.358453,-4.1331,1.7530,-0.3395,4.50
6.374303,-3.9832,1.1406,0.3187,4.16
6.386643,-2.9923,1.0992,0.8271,3.29
6.404889,-1.3501,1.4955,1.2897,2.39
6.414356,-0.6399,1.6588,0.9724,2.03
6.423680,2.8071,0.8413,0.7783,3.03
6.436252,7.3486,0.0707,0.5723,7.37
6.446136,5.8377,0.3036,0.2457,5.85
6.456050,-1.8368,1.4630,-0.0366,2.35
6.470954,-3.7922,1.9343,0.0230,4.26
6.479346,0.8155,1.1134,1.0896,1.76
6.488336,1.6062,0.9601,1.6806,2.52
6.499216,-0.4819,1.2469,1.0262,1.69
6.510700,-0.9360,1.2136,0.3470,1.57
6.521042,-0.2694,1.1927,0.4346,1.30
6.531798,0.4068,1.3221,0.6682,1.54
6.543089,0.7062,1.4168,0.7910,1.77
6.555148,0.9450,1.3098,0.8989,1.85
6.575146,1.3429,0.8912,1.0969,1.95
6.589877,1.2458,0.7088,1.1511,1.84
6.599602,1.2636,0.4965,1.1853,1.80
6.607660,1.4459,0.4614,1.1446,1.90
6.618362,1.7448,0.5506,1.0917,2.13
6.631699,1.9981,0.7162,0.9806,2.34
6.642811,2.1997,0.8654,1.0061,2.57
6.655158,2.2511,0.9753,1.0468,2.67
6.673599,2.0447,0.8762,1.1589,2.51
6.683356,1.9120,0.7130,1.2352,2.39
6.696695,1.9766,0.6246,1.2506,2.42
6.707168,2.1843,0.6188,1.2427,2.59
6.716001,2.4196,0.5778,1.1630,2.75
6.726769,2.6281,0.4729,1.0162,2.86
6.740260,2.6753,0.1918,1.0079,2.87
6.751029,2.6141,-0.2792,1.1069,2.85
6.763730,2.5654,-0.8639,1.1344,2.94
6.773032,2.5468,-1.2327,1.0993,3.04
6.781914,2.5582,-1.3387,1.0606,3.08
6.791682,2.5264,-1.3810,0.9987,3.05
6.807130,2.4550,-1.4962,0.9602,3.03
6.824458,2.3157,-1.7396,0.8932,3.03
6.848191,2.1913,-1.7864,1.0140,3.00
6.867582,1.6202,-2.2754,1.1625,3.03
6.885566,1.5249,-2.4518,1.2416,3.14
6.889420,1.5545,-2.5568,1.3098,3.27
6.900150,1.7233,-2.5567,1.2330,3.32
6.913549,1.8650,-2.5736,1.1457,3.38
6.924294,1.8686,-2.5078,1.0559,3.30
6.938486,1.7070,-2.2205,0.9863,2.97
6.948974,1.4876,-1.8020,0.8757,2.50
6.965341,0.8146,-1.1884,0.7238,1.61
6.976145,0.4078,-1.0641,0.7567,1.37
6.991043,0.1858,-1.1045,0.8185,1.39
6.997888,0.0690,-1.1844,0.8202,1.44
7.008479,-0.0113,-1.2279,0.8639,1.50
7.022373,-0.0378,-1.2932,0.8774,1.56
7.032660,-0.0616,-1.4500,0.9072,1.71
7.041164,-0.1826,-1.6167,0.9719,1.90
7.055307,-0.3022,-1.6930,1.0439,2.01
7.064042,-0.4672,-1.6400,0.9932,1.97
7.074274,-0.6565,-1.4399,0.8590,1.80
7.089492,-0.8474,-1.1161,0.7225,1.58
7.106084,-1.2868,-0.6704,0.6195,1.58
7.116819,-1.6488,-0.5847,0.5535,1.83
7.128531,-1.8941,-0.5153,0.3224,1.99
7.139862,-1.9997,-0.4307,0.2838,2.07
7.149372,-2.1209,-0.3750,0.2497,2.17
7.162561,-2.2392,-0.2848,0.2086,2.27
7.171312,-2.4601,-0.1939,0.2582,2.48
7.182009,-2.7242,-0.1409,0.2697,2.74
7.193627,-3.0053,-0.0955,0.1074,3.01
7.205224,-3.2680,0.0343,-0.0613,3.27
7.216262,-3.2440,0.3073,-0.1808,3.26
7.228292,-2.9689,0.5719,-0.2323,3.03
7.237115,-2.7209,0.6980,-0.2680,2.82
7.247207,-2.7112,0.6841,-0.3190,2.81
7.257684,-2.8278,0.5884,-0.2498,2.90
7.270768,-2.8713,0.4931,-0.2453,2.92
7.290272,-3.2435,0.3154,-0.4526,3.29
7.307741,-3.6488,0.2897,-0.5818,3.71
7.311935,-3.7415,0.3019,-0.6891,3.82
7.322958,-3.6403,0.2175,-0.7484,3.72
7.334216,-3.6472,0.0429,-0.8101,3.74
7.346123,-3.5517,-0.3145,-0.9490,3.69
7.356977,-3.2482,-0.7318,-0.9403,3.46
7.372303,-2.9963,-1.1055,-0.7439,3.28
7.387812,-2.8791,-2.3267,-0.5429,3.74
7.399376,-2.9201,-2.6515,-0.5422,3.98
7.414069,-2.7908,-2.7479,-0.6449,3.97
7.423601,-2.5131,-2.9025,-0.8599,3.93
7.431152,-2.3368,-2.8978,-0.9203,3.83
7.442020,-2.2509,-2.6128,-0.9560,3.58
7.456700,-2.0892,-2.3805,-0.9138,3.30
7.463599,-1.9129,-2.3968,-0.7839,3.17
7.474642,-1.7787,-2.5643,-0.6291,3.18
7.487864,-1.6379,-2.5522,-0.4974,3.07
7.498301,-1.3527,-2.2214,-0.4538,2.64
7.507110,-1.0737,-1.4790,-0.6076,1.93
7.520428,-1.0472,-0.6467,-0.7586,1.45
7.529914,-1.1497,-0.0725,-0.8900,1.46
7.539565,-1.2079,0.2392,-1.0681,1.63
7.554335,-1.1603,0.3483,-1.0824,1.62
7.571905,-1.0172,0.0547,-0.8931,1.35
7.582943,-0.8367,-0.1231,-0.9397,1.26
7.596574,-0.5816,-0.2599,-0.9962,1.18
7.608290,-0.3676,-0.3778,-1.0283,1.16
7.620299,-0.2197,-0.3934,-0.9597,1.06
7.629129,-0.1439,-0.1375,-0.8609,0.88
7.637210,-0.2019,0.3950,-0.8240,0.94
7.647994,-0.4882,0.9567,-0.8618,1.38
7.658767,-0.8401,1.4783,-0.9347,1.94
7.672354,-0.9985,1.8919,-0.9100,2.32
7.683990,-0.9751,2.0712,-0.7454,2.41
7.695087,-0.7551,2.1168,-0.4742,2.30
7.713998,-0.4345,2.0574,-0.2823,2.12
7.723868,-0.1973,1.8060,-0.1021,1.82
7.737396,0.0346,1.5619,0.1846,1.57
7.745973,0.2357,1.4096,0.4241,1.49
7.756420,0.4651,1.3080,0.6164,1.52
7.771544,0.6597,1.1572,0.7276,1.52
7.782229,0.9152,0.9485,0.8507,1.57
7.788694,1.2319,0.7701,1.0673,1.80
7.799554,1.5753,0.6946,1.2299,2.12
7.814212,1.9187,0.7464,1.2218,2.39
7.828108,2.1981,0.7578,1.1499,2.59
7.843051,2.3484,0.4486,1.1554,2.66
7.855499,2.3741,0.3287,1.2291,2.69
7.866787,2.4454,0.2536,1.2875,2.78
7.878033,2.5517,0.1575,1.2396,2.84
7.886901,2.7522,-0.1014,1.2834,3.04
7.897115,3.0694,-0.4051,1.5095,3.44
7.908099,3.2253,-0.6486,1.6418,3.68
7.921007,3.1333,-1.0691,1.5579,3.66
7.932411,2.8664,-1.5675,1.5203,3.60
7.945024,2.7898,-1.9217,1.6444,3.77
7.954647,2.8541,-2.1816,1.6605,3.96
7.962548,2.9870,-2.3779,1.4725,4.09
7.974101,3.2512,-2.5879,1.3694,4.38
7.988167,3.4216,-2.8645,1.4370,4.69
7.999641,3.3668,-2.9539,1.3781,4.69
8.016626,2.5539,-3.3234,1.2264,4.37
8.030923,2.3633,-3.4557,1.3067,4.39
8.038327,2.3635,-3.0999,1.3263,4.12
8.049241,2.4094,-2.5195,1.2231,3.69
8.062098,2.3031,-1.9874,1.0245,3.21
8.072420,2.0117,-1.5506,0.9277,2.70
8.085929,1.6259,-1.3008,0.8182,2.24
8.095444,1.3945,-1.1587,0.7603,1.97
8.103140,1.1612,-1.1371,0.7253,1.78
8.114371,0.8949,-1.2534,0.7020,1.69
8.127946,0.6951,-1.4161,0.8690,1.80
8.138367,0.5951,-1.5811,1.0318,1.98
8.157289,0.2901,-1.5549,0.7764,1.76
8.169893,0.1793,-1.2966,0.6965,1.48
8.181823,0.0896,-1.0490,0.6191,1.22
8.194319,0.2150,-0.7854,0.7013,1.07
8.203572,0.2349,-0.4131,0.8376,0.96
8.211813,0.1697,0.1355,0.8574,0.88
8.222233,-0.0650,0.5381,0.7025,0.89
8.234824,-0.3736,0.7028,0.3936,0.89
8.246255,-0.6828,0.8280,0.6201,1.24
8.255182,-0.8324,0.8876,0.9381,1.54
8.265824,-0.7307,0.9974,1.0247,1.61
8.283552,-0.8206,1.1809,1.0672,1.79
8.298420,-0.7792,1.2581,0.9874,1.78
8.311299,-0.7247,1.1971,1.0399,1.74
8.321285,-0.8640,1.1407,1.1257,1.82
8.331191,-1.0507,0.9804,1.1116,1.82
8.344070,-1.2108,0.7197,0.9774,1.71
8.354848,-1.4145,0.5170,0.7626,1.69
8.363591,-1.4230,0.3385,0.7335,1.64
8.374256,-1.2978,-0.0212,0.7871,1.52
8.386947,-1.0343,-0.3240,0.9055,1.41
8.398149,-0.8929,-0.6179,1.0163,1.49
8.410636,-1.0722,-1.1810,0.9273,1.85
8.419375,-1.5002,-1.8023,0.7431,2.46
8.428261,-2.0345,-2.2832,0.4607,3.09
8.439032,-2.3730,-2.6218,0.1894,3.54
8.450081,-2.5675,-2.8570,0.0058,3.84
8.465477,-2.7369,-2.8479,-0.1087,3.95
8.486431,-2.3596,-2.8118,-0.4843,3.70
8.495018,-2.1188,-2.7676,-0.4772,3.52
8.503974,-1.8411,-2.7241,-0.6436,3.35
8.515077,-1.7542,-2.8985,-1.0096,3.54
8.529676,-1.8016,-2.8948,-1.1786,3.61
8.542164,-1.7399,-2.7506,-1.2775,3.50
8.552851,-1.5839,-2.7008,-1.4013,3.43
8.561937,-1.4723,-2.6667,-1.5097,3.40
8.569342,-1.3311,-2.6320,-1.4126,3.27
8.579860,-1.1082,-2.4653,-1.1986,2.96
8.590657,-0.7096,-1.8596,-1.2537,2.35
8.603930,-0.3005,-0.8026,-1.4850,1.71
8.615312,-0.4395,-0.0706,-1.8742,1.93
8.627350,-0.8562,-0.0137,-2.1448,2.31
8.645218,-0.9589,-0.5757,-1.8969,2.20
8.655967,-0.8035,-0.8714,-1.7642,2.13
8.670598,-0.6727,-1.0440,-1.7985,2.19
8.680894,-0.6138,-1.0866,-1.9194,2.29
8.688509,-0.5106,-1.1295,-1.9733,2.33
8.699085,-0.3257,-1.0723,-2.0239,2.31
8.712181,-0.1842,-0.8390,-2.1789,2.34
8.724238,-0.2455,-0.4364,-2.2931,2.35
8.735474,-0.5175,0.0382,-2.3073,2.36
8.744571,-0.8718,0.5295,-2.2735,2.49
8.754354,-1.2723,1.0852,-2.2205,2.78
8.764388,-1.7001,1.5514,-2.2221,3.20
8.778435,-2.0287,1.7878,-2.2070,3.49
8.790062,-2.1756,1.9609,-2.0639,3.58
8.802063,-2.2179,2.0480,-1.9000,3.57
8.811591,-2.2134,2.0806,-1.8816,3.57
8.819750,-2.1831,2.0832,-1.9046,3.57
8.829179,-2.1154,2.0405,-1.8144,3.45
8.840303,-2.0154,1.9330,-1.6629,3.25
8.856648,-1.7404,1.8377,-1.4110,2.90
8.870121,-1.4580,1.7233,-1.2134,2.56
8.879830,-1.3664,1.5903,-1.1945,2.41
8.886583,-1.1775,1.4380,-0.9856,2.10
8.894561,-0.8470,1.3476,-0.5583,1.69
8.905278,-0.4848,1.3075,-0.2644,1.42
8.920377,-0.1801,1.3507,-0.1599,1.37
8.932896,0.1731,1.5322,-0.0337,1.54
8.937734,0.7604,1.8210,0.0810,1.98
8.952044,1.3756,1.9480,0.0751,2.39
8.960139,1.9718,1.8631,0.1264,2.72
8.970082,2.2945,1.6770,0.2839,2.86
8.980789,2.6993,1.3533,0.7576,3.11
8.994361,3.2345,1.0653,1.3706,3.67
9.005836,3.7257,0.9302,1.7265,4.21
9.019143,3.7171,0.6405,1.8599,4.21
9.029244,3.4455,0.1888,1.7887,3.89
9.046197,3.5192,-0.1080,1.4991,3.83
9.066042,3.2453,-0.0925,0.9406,3.38
9.074707,3.6326,0.0195,0.3282,3.65
9.078612,3.8541,0.2104,0.9282,3.97
9.091333,4.1482,-0.1905,1.7764,4.52
9.101823,4.2035,-0.6721,1.5838,4.54
9.111083,3.8487,-0.9148,1.7922,4.34
9.121916,3.3740,-1.4250,2.4060,4.38
9.136342,3.5688,-2.0488,2.3000,4.71
9.148636,3.9747,-2.1316,0.6567,4.56
9.154558,3.9108,-1.8184,-0.3162,4.32
9.168433,3.3599,-1.8092,0.1914,3.82
9.176233,1.9299,-2.2006,0.2620,2.94
9.187100,0.7136,-2.4800,-0.1289,2.58
9.198222,0.0095,-2.6372,-0.2957,2.65
9.209221,-0.4666,-2.8816,-0.3790,2.94
9.220720,-0.7767,-3.0580,-0.5599,3.20
9.234674,-0.8516,-2.9946,-0.8131,3.22
9.242594,-1.1772,-2.4906,-1.2253,3.02
9.252008,-2.2625,-2.0411,-1.5900,3.44
9.262569,-2.7177,-2.3562,-1.8784,4.06
9.274276,-2.8550,-2.0464,-1.7869,3.94
9.289498,-3.4160,-1.0697,-2.2399,4.22
9.295188,-4.1351,-0.6168,-2.1122,4.68
9.306008,-4.4971,-0.5702,-2.2573,5.06
9.319463,-4.6551,0.2548,-3.0054,5.55
9.331215,-5.3285,1.5000,-3.5358,6.57
9.339321,-5.5415,2.3652,-3.8251,7.14
9.351679,-5.4502,2.5685,-3.6447,7.04
9.361596,-5.1380,2.2444,-3.0448,6.38
9.371371,-4.5899,1.7629,-2.2325,5.40
9.384551,-3.9795,1.4906,-1.5013,4.51
9.394496,-2.9629,1.4351,-1.2629,3.53
9.403807,-1.9056,0.8822,-0.5552,2.17
9.414614,-2.3117,0.1733,0.2644,2.33
9.428514,-4.1262,0.1438,0.6221,4.18
9.440526,-5.8800,0.4939,0.6250,5.93
9.451053,-5.7226,0.1963,-0.5293,5.75
9.468583,-3.3935,-0.6528,3.2962,4.78
9.483012,-1.8632,-0.0489,3.4277,3.90
9.492377,1.0237,-0.2108,3.8760,4.01
9.501063,4.2112,-1.1495,3.1280,5.37
9.512121,6.0998,-1.3078,2.7669,6.82
9.522800,2.6408,-0.1095,2.7567,3.82
9.536194,-0.7926,0.3445,0.5751,1.04
9.548736,-0.7110,-0.1306,-0.1841,0.75
9.556430,-0.2075,-0.9736,0.4062,1.08
9.568064,-1.1854,-1.4062,0.4505,1.89
9.577668,-1.9636,-1.7744,-0.0887,2.65
9.587865,-1.5665,-2.0867,-0.2821,2.62
9.600339,-0.5691,-2.3557,-0.0359,2.42
9.609737,0.2422,-2.6438,0.3492,2.68
9.620293,0.5485,-3.1095,0.7020,3.23
9.631276,0.9033,-3.2829,1.0033,3.55
9.645697,1.1655,-3.0789,0.9687,3.43
9.654190,0.8885,-2.9624,0.8889,3.22
9.669565,0.4415,-2.7836,0.7021,2.90
9.678417,0.2698,-2.4977,0.3908,2.54
9.685935,0.3193,-2.4029,0.0946,2.43
9.696180,0.4919,-2.4695,-0.1451,2.52
9.711054,1.0300,-2.0214,-0.2794,2.29
9.722442,1.5253,-1.4213,-0.3119,2.11
9.733285,1.6168,-1.2545,-0.4325,2.09
9.742331,1.5007,-1.0851,-0.3855,1.89
9.750660,1.2162,-0.9185,-0.2227,1.54
9.761394,0.9906,-0.8440,-0.3561,1.35
9.772170,1.0733,-0.7633,-0.0066,1.32
9.784919,0.6581,-0.6770,0.0791,0.95
9.797152,0.2769,-0.4224,-0.3155,0.60
9.804887,0.3452,-0.2505,-0.3616,0.56
9.816831,0.3740,-0.1288,-0.2662,0.48
9.826661,0.3280,0.1086,-0.3101,0.46
9.839530,0.2876,0.5018,-0.5476,0.80
9.850196,0.4284,0.8757,-0.2926,1.02
9.858986,-0.0486,1.0629,0.0049,1.06
9.869606,0.1938,1.2896,0.0875,1.31
9.880773,0.7765,1.6231,-0.2799,1.82
9.891844,0.2241,2.0682,-0.6246,2.17
9.902019,-0.6549,2.1607,-0.5421,2.32
9.914304,-0.9274,1.9284,-0.1970,2.15
9.925120,-0.3342,1.7152,0.0462,1.75
9.935143,0.3819,1.5551,0.1687,1.61
9.952027,0.7205,1.3750,0.2859,1.58
9.958581,1.3562,1.0667,-0.1749,1.73
9.967375,2.1636,0.7671,0.6816,2.39
9.981413,0.8378,1.3000,0.7021,1.70
9.988992,-0.3527,1.8848,0.2914,1.94
10.000555,-0.3448,1.8535,-0.5912,1.98
10.010604,-0.6703,1.7376,-0.7723,2.02
10.021087,-1.2070,2.2481,-1.2443,2.84
10.033930,-1.3556,2.7067,-1.5447,3.40
10.044477,-0.8491,3.0173,-1.8785,3.65
10.054311,-0.5258,3.2328,-2.6156,4.19
10.068416,-0.4560,3.4732,-3.6869,5.09
10.079600,-0.3061,3.3967,-3.1764,4.66
10.086518,-0.0621,2.7133,-2.7127,3.84
10.099694,-0.5261,2.0813,-2.5453,3.33
10.107968,-1.2351,1.6751,-1.7799,2.74
10.119047,-1.2914,0.8420,-1.1631,1.93
10.129750,-1.3138,0.0419,-1.1007,1.71
10.145250,-1.6280,-0.4384,-1.2056,2.07
10.167267,-0.9358,-2.0291,0.0244,2.23
10.174866,-0.3948,-2.5616,0.5391,2.65
10.183640,-0.0683,-2.6187,-0.0324,2.62
10.194546,-0.5880,-2.5978,1.1800,2.91
10.205990,-1.7963,-2.7591,1.9954,3.85
10.216655,-1.4435,-3.4829,1.2648,3.98
10.227186,4.5869,-7.3242,5.5375,10.26
10.238346,7.6309,-6.2789,5.5535,11.34
10.252016,2.9606,-1.6730,-2.1641,4.03
10.262727,0.7665,-1.4147,-3.2834,3.66
10.270513,3.1378,-2.2825,-1.2675,4.08
10.283925,4.6108,-2.3831,0.2446,5.20
10.295133,1.7031,-1.8326,0.6702,2.59
10.302942,-1.3858,-1.9591,0.1574,2.40
10.317133,-2.0887,-2.4029,-0.2664,3.19
10.327822,-1.1980,-2.5555,-0.1304,2.83
10.346381,-1.6273,-1.9198,0.1526,2.52
10.360997,-1.3020,-1.7501,0.2023,2.19
10.369046,-0.9698,-1.3122,0.1264,1.64
10.379057,-0.8582,-0.9422,-0.0470,1.28
10.392486,-0.6295,-0.7963,-0.1224,1.02
10.403310,-0.3042,-0.5990,-0.2975,0.73
10.411770,-0.1936,-0.3800,-0.1870,0.47
10.426631,-0.2822,-0.2715,-0.0646,0.40
10.434412,-0.3807,-0.1015,-0.3529,0.53
10.444193,-0.8725,0.0908,-0.3641,0.95
10.454996,-0.5980,0.1536,0.3405,0.71
10.466503,-0.8218,0.2450,0.3702,0.93
10.476800,-1.1913,0.4648,0.0901,1.28
10.487504,-0.7813,0.5940,0.2046,1.00
10.501241,-0.2599,0.7231,0.5002,0.92
10.514270,-0.0194,0.8542,0.2386,0.89
10.519878,-0.5974,0.8702,0.2073,1.08
10.533169,-1.0565,0.8661,0.2472,1.39
10.541482,-0.7853,1.0751,-0.0504,1.33
10.552435,-0.2019,1.5344,-0.2871,1.57
10.563368,0.5291,1.6329,0.6622,1.84
10.576658,0.5458,1.2388,0.6780,1.51
10.588050,1.0051,0.3043,1.5761,1.89
10.599706,0.9330,-0.4173,2.2722,2.49
10.609292,-0.4343,-0.2185,1.2631,1.35
10.617648,-0.7074,0.0686,0.0572,0.71
10.629618,0.1045,0.3484,-0.7543,0.84
10.646190,-0.2997,0.8694,-0.9430,1.32
10.651762,-0.4726,0.8980,-1.0009,1.43
10.660746,-0.2315,0.8518,-0.9387,1.29
10.671709,-0.6504,1.0599,-1.0939,1.66
10.687559,-1.0397,1.1167,-1.4380,2.10
10.694391,-1.4756,1.0516,-1.3191,2.24
10.710547,-2.0300,0.8876,-1.1934,2.52
10.725910,-2.2591,0.5961,-0.5399,2.40
10.736528,-2.0790,0.2968,-0.1578,2.11
10.749563,-2.5006,0.2193,-0.0650,2.51
10.761604,-2.9722,0.4069,-0.9895,3.16
10.769162,-2.4427,0.2870,-0.4846,2.51
10.779721,-1.2990,-0.0218,0.1285,1.31
10.792083,-1.2141,0.0482,-0.2476,1.24
10.804308,-0.8138,-0.0097,-0.1596,0.83
10.812667,-0.9613,-0.0603,1.2268,1.56
10.824881,-0.9087,-0.5756,2.3383,2.57
10.834405,0.1744,-2.6512,6.1719,6.72
10.846901,-0.7189,-2.7369,3.4192,4.44
10.857487,-2.4222,-0.1917,-0.9385,2.60
10.867065,-0.3584,0.7926,-1.5742,1.80
10.877897,3.1209,-0.2147,0.5132,3.17
10.891074,2.7290,-1.3776,1.9020,3.60
10.909855,-0.3391,-2.8260,1.8600,3.40
10.927160,-0.6455,-3.8044,1.8855,4.29
10.931692,-0.7584,-4.9028,1.5317,5.19
10.942531,-0.5738,-5.8048,1.1272,5.94
10.954527,0.0018,-6.4906,0.9946,6.57
10.966162,1.0164,-7.0520,0.6916,7.16
10.975558,1.9162,-6.7856,0.3243,7.06
10.985994,2.4045,-5.3063,-0.0819,5.83
10.999404,2.5219,-3.2663,-0.5187,4.16
11.009244,2.1185,-1.1565,-1.0260,2.62
11.018179,1.4559,0.7062,-1.6505,2.31
11.028951,0.9227,2.0482,-1.8115,2.89
11.045095,0.8454,3.0122,-2.2041,3.83
11.061764,1.1649,3.7365,-2.3776,4.58
11.074634,1.8998,3.1087,-2.2642,4.29
11.086241,1.6691,2.7927,-2.1721,3.91
11.099430,1.4597,2.3763,-1.5043,3.17
11.109168,1.5429,1.7610,-0.8312,2.48
11.116837,1.1341,1.5573,-0.7047,2.05
11.126502,0.3342,1.8060,-0.9289,2.06
11.137283,0.1485,1.9890,-1.4926,2.49
11.152074,0.3859,1.9583,-1.6306,2.58
11.159307,0.2157,1.9206,-1.1810,2.26
11.169841,0.2626,1.7077,-0.3718,1.77
11.182458,0.7384,1.5677,-0.0185,1.73
11.192998,0.9343,1.4701,-0.1378,1.75
11.202342,0.7818,1.3579,-0.7214,1.72
11.214330,0.6078,1.3350,-0.6785,1.62
11.224098,0.7387,0.9621,0.2429,1.24
11.234857,0.6804,0.7738,0.7287,1.26
11.245918,0.6161,1.0845,1.2448,1.76
11.257951,0.2459,1.6014,1.0047,1.91
11.267806,-0.6071,2.1912,0.2145,2.28
11.283010,-0.8826,2.5129,-0.0135,2.66
11.294126,-0.6208,2.2958,0.2013,2.39
11.301642,-0.7228,2.0777,0.4686,2.25
11.314331,-1.4067,2.1217,0.0536,2.55
11.323047,-1.6838,1.9210,-0.3575,2.58
11.332445,-1.1466,1.3977,-0.6672,1.93
11.343201,-0.7161,1.1892,-1.1118,1.78
11.354218,-0.6289,1.2460,-2.0498,2.48
11.366728,-0.3292,1.1704,-1.4346,1.88
11.378575,-0.5325,1.0774,0.0959,1.21
11.390246,-0.1971,0.4280,-0.3462,0.58
11.399296,0.1905,-0.3300,0.9420,1.02
11.408600,-0.7343,-0.3194,0.9306,1.23
11.419433,-1.3415,0.3219,0.4969,1.47
11.435687,-0.7990,0.2278,0.7330,1.11
11.446142,0.6353,-0.2473,1.3089,1.48
11.465465,1.6699,0.4655,0.9500,1.98
11.474096,0.0089,1.9866,-1.4011,2.43
11.484167,-1.1885,2.3173,-2.1051,3.35
11.495120,-0.0184,1.0687,-1.5281,1.86
11.506831,0.4836,0.2895,-1.7266,1.82
11.516987,-0.6974,0.3725,-1.7967,1.96
11.529766,-1.7532,0.2737,-1.3783,2.25
11.539890,-2.4877,-0.1298,-1.1363,2.74
11.549224,-2.8355,-0.4698,-1.0100,3.05
11.560017,-2.8716,-0.5605,-1.3564,3.22
11.570885,-2.9693,-0.3422,-1.6959,3.44
11.583723,-2.6785,-0.1215,-1.4248,3.04
11.595590,-2.3976,0.0117,-1.0707,2.63
11.607460,-2.3686,0.1729,-0.7004,2.48
11.617509,-1.9727,0.1704,-0.3898,2.02
11.635756,-1.0345,-0.2429,0.1060,1.07
11.649963,-0.8942,-0.2897,0.2586,0.97
11.659886,0.1213,-0.6398,1.1243,1.30
11.668281,1.4656,-0.7887,1.2075,2.06
11.682970,1.8840,-0.3700,0.8924,2.12
11.691229,1.9115,-0.0166,0.6570,2.02
11.700980,1.6741,-0.0492,0.5854,1.77
11.711778,2.1161,-0.3484,-0.1140,2.15
11.726181,2.8491,0.2651,-0.3470,2.88
11.738929,1.5681,1.7131,-0.0776,2.32
11.750176,-0.2223,2.3340,-0.2849,2.36
11.759697,0.7135,1.2726,0.0822,1.46
11.776650,-0.5267,0.5421,-0.4155,0.86
11.791100,-1.7439,0.4481,-1.6440,2.44
11.799763,-1.8580,0.2613,-1.2316,2.24
11.809320,-1.3397,-0.0264,-0.1117,1.34
11.823147,0.4162,-0.4226,1.0450,1.20
11.834249,1.3894,-0.5787,1.8432,2.38
11.843980,1.0849,-0.4224,1.7981,2.14
11.856050,0.4188,0.2967,0.3651,0.63
11.866087,0.0084,0.9807,-0.8709,1.31
11.874245,0.2968,0.9711,-0.8800,1.34
11.884917,0.8823,0.5758,-0.1583,1.07
11.901278,0.6214,0.3753,0.1277,0.74
11.917836,-0.2503,0.0849,0.0734,0.27
11.933907,-0.4056,0.1077,-0.0615,0.42
11.941804,-0.2324,0.1817,-0.2442,0.38
11.950289,-0.0623,0.2000,-0.4025,0.45
11.960839,-0.0008,0.1212,-0.3236,0.35
11.974323,-0.0955,0.0309,-0.2458,0.27
11.986537,-0.0074,0.0348,-0.2356,0.24
11.997970,0.1136,-0.0272,0.0411,0.12
12.007336,0.1190,-0.2031,0.1266,0.27
12.015143,0.1339,-0.2273,-0.0380,0.27
12.025953,-0.0254,-0.1719,0.0245,0.18
12.040162,-0.1009,-0.1877,0.0579,0.22
12.049923,-0.1345,-0.4264,0.1824,0.48
12.058635,-0.1440,-0.5935,0.1893,0.64
12.069293,-0.2951,-0.5130,-0.2329,0.64
12.083641,0.2150,-0.4312,-0.3131,0.57
12.094558,0.3727,-0.2917,0.1237,0.49
12.114070,-0.3215,-0.1215,0.2115,0.40
12.123411,-0.3461,0.0715,-0.0790,0.36
12.136970,-0.8183,0.1931,-0.1703,0.86
12.146594,-1.1907,0.1031,-0.3385,1.24
12.156013,-1.2458,-0.0283,-0.2348,1.27
12.166820,-1.1416,-0.0035,-0.0606,1.14
12.177645,-1.1145,0.1419,-0.0233,1.12
12.193186,-0.8978,0.2148,-0.0973,0.93
12.204181,-0.5585,0.1661,-0.0799,0.59
12.214659,-0.5293,0.0524,0.1017,0.54
12.231912,-0.8538,-0.2272,1.0666,1.38
12.245952,-0.8083,-0.0932,0.9260,1.23
12.255990,-0.4570,-0.1240,0.8335,0.96
12.264883,-0.0997,-0.0844,0.6789,0.69
12.275258,1.2946,-0.1161,0.7333,1.49
12.286059,2.4018,-0.0141,0.8835,2.56
12.301396,1.2758,0.4483,0.5263,1.45
12.307943,0.8350,0.8042,0.3501,1.21
12.326017,1.5812,0.6518,0.7094,1.85
12.340227,0.8396,0.5795,0.2764,1.06
12.351308,0.3653,0.5278,-0.0045,0.64
12.365080,0.5008,0.3581,-0.1209,0.63
