# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2026-03-06 16:15:12.802
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
12.279611,9.3604,-13.9236,-9.7587,19.41
12.291665,8.6145,-13.4855,-9.3222,18.52
12.303684,7.7695,-13.0212,-8.8459,17.55
12.313759,7.8635,-11.8339,-8.1139,16.36
12.330560,7.7366,-7.6822,-7.4629,13.21
12.343252,7.2165,-6.5213,-7.1742,12.09
12.353565,6.4348,-5.7013,-6.3786,10.71
12.363553,5.3798,-4.7776,-5.4206,9.01
12.374248,4.5737,-4.0370,-4.7978,7.76
12.384713,4.0875,-3.5448,-4.0255,6.74
12.395489,3.6896,-3.0085,-3.5304,5.93
12.406489,3.0380,-2.0234,-3.4291,5.01
12.417986,2.6563,-0.8529,-3.1671,4.22
12.428269,2.4680,0.3919,-2.9485,3.86
12.439347,1.7669,1.6361,-2.9578,3.81
12.452673,0.9438,2.7530,-3.3017,4.40
12.467273,0.0825,3.5266,-3.4100,4.91
12.482231,-2.2582,4.8045,-3.4284,6.32
12.494189,-4.1180,5.2885,-3.5723,7.60
12.509024,-5.4246,5.3484,-4.3354,8.77
12.520593,-5.5770,5.8347,-4.9187,9.45
12.528381,-5.3281,6.8435,-3.6210,9.40
12.536583,-6.0046,7.3143,-3.5882,10.12
12.547632,-6.7247,6.8448,-2.8775,10.02
12.562827,-6.5402,5.7831,-0.7310,8.76
12.576069,-6.8689,5.0515,0.9565,8.58
12.580147,-6.7328,4.3603,1.8176,8.22
12.595026,-7.8303,3.4629,1.5194,8.70
12.603043,-9.7126,1.9501,3.0748,10.37
12.613785,-8.9152,0.2131,2.1325,9.17
12.628648,-6.1669,-0.2271,2.0492,6.50
12.644867,-6.7743,0.2059,5.2737,8.59
12.655794,-4.2467,-0.7240,6.6306,7.91
12.667197,-1.4509,-3.0863,5.9399,6.85
12.677439,-1.2571,-5.9032,6.4459,8.83
12.688557,-1.2980,-7.9083,7.1656,10.75
12.701726,-1.4152,-8.9761,6.7712,11.33
12.715849,-1.1670,-8.7484,4.2273,9.79
12.720589,0.9724,-7.5075,3.1341,8.19
12.731797,4.0753,-6.1417,1.6648,7.56
12.742939,5.5219,-6.0279,1.7475,8.36
12.753653,5.3158,-7.1548,3.2103,9.47
12.764203,4.8215,-7.9852,4.4943,10.35
12.778608,4.0824,-7.6405,4.5113,9.77
12.789854,3.3730,-6.1316,3.9346,8.03
12.807620,3.5974,-1.8967,3.6101,5.44
12.818574,2.9061,-0.4429,3.3419,4.45
12.829140,3.0313,-0.3006,3.1501,4.38
12.843089,4.4947,0.3682,2.9229,5.37
12.851724,4.6639,0.5046,2.1787,5.17
12.862081,4.2160,0.2646,1.3213,4.43
12.873748,3.9219,0.2104,1.5588,4.23
12.884270,2.9365,-0.1743,2.8158,4.07
12.895390,0.8203,-1.2689,2.7371,3.13
12.905070,-0.6537,-1.5857,0.0391,1.72
12.917597,-0.5733,0.3779,-5.4102,5.45
12.927369,-5.9057,4.3590,-4.3751,8.55
12.937904,-3.3710,7.0054,-1.1161,7.85
12.948657,0.7678,5.0835,-1.0925,5.26
12.961930,-1.6095,0.5010,-1.2528,2.10
12.981164,-2.5700,-3.1233,-1.5761,4.34
12.996842,-1.1183,-1.2424,-2.2737,2.82
13.002338,-1.5070,0.2968,-3.0119,3.38
13.013656,-3.9269,-0.4619,-2.8298,4.86
13.028675,-2.7401,-2.3964,-3.8288,5.28
13.047267,0.6569,-3.4436,-3.7857,5.16
13.058530,1.3318,-3.3164,-2.3247,4.26
13.067709,1.6198,-3.2783,-0.3596,3.67
13.078490,2.6613,-3.2471,1.6205,4.50
13.089041,3.7839,-2.8999,2.8277,5.54
13.100544,4.0799,-2.0801,2.3431,5.14
13.110746,3.6557,-1.1258,1.5672,4.13
13.122031,3.4960,-0.0613,0.6088,3.55
13.133993,3.2691,1.2547,-0.9431,3.63
13.144931,2.3721,2.6643,-2.2067,4.19
13.154270,2.7187,3.4363,-2.4185,5.00
13.165220,2.2157,3.7491,-1.1985,4.52
13.177921,-0.3090,3.8224,-0.2490,3.84
13.186925,-1.9515,3.9629,-0.3519,4.43
13.197775,-2.6161,4.4216,-0.9374,5.22
13.214261,-3.7379,4.8769,-0.9124,6.21
13.219237,-4.9820,4.9762,-1.1333,7.13
13.231424,-6.2213,4.8546,-1.7239,8.08
13.241425,-7.4903,4.6110,-1.1901,8.88
13.251754,-7.9826,4.2773,-0.3622,9.06
13.262717,-7.8665,4.0908,-0.3331,8.87
13.277787,-8.9880,4.1136,-0.4776,9.90
13.294863,-10.1929,2.8876,0.2661,10.60
13.305848,-9.4893,1.4271,1.3777,9.69
13.316837,-8.8698,0.1325,1.5638,9.01
13.329773,-8.1202,-0.1331,0.4815,8.14
13.341198,-8.2511,1.1283,-0.9771,8.39
13.350477,-7.6930,2.5118,-1.4655,8.22
13.359966,-6.2980,2.6753,-0.7917,6.89
13.370886,-4.0905,1.4965,-0.1764,4.36
13.381640,-1.0565,-0.3164,-0.6931,1.30
13.393481,1.4428,-1.4452,-1.8755,2.77
13.403306,2.8938,-1.1436,-4.1069,5.15
13.414146,3.3999,0.2347,-5.3022,6.30
13.425267,3.3207,0.9125,-4.9583,6.04
13.436044,1.4234,-0.1764,-4.8904,5.10
13.446761,0.4310,-2.2963,-4.4239,5.00
13.459575,0.2897,-3.7265,-2.2782,4.38
13.471344,-0.8655,-3.7975,-1.0111,4.02
13.490114,-0.6943,-0.2556,-2.2238,2.34
13.500946,0.1591,1.5208,-1.8959,2.44
13.515289,2.0481,2.7320,-0.7779,3.50
13.525643,4.9840,3.5791,-0.5365,6.16
13.536939,7.2274,4.1849,-1.0826,8.42
13.544586,9.7389,3.8681,-1.6609,10.61
13.555112,11.2067,3.4006,-2.2673,11.93
13.570168,9.7068,4.2955,-4.5174,11.54
13.587564,11.7277,6.7723,-7.3879,15.43
13.600465,13.3926,7.5466,-7.9080,17.29
13.614060,12.2064,7.7456,-7.9412,16.49
13.620100,10.6586,6.5592,-7.7652,14.73
13.630907,10.1597,4.9162,-7.0680,13.32
13.642181,11.1072,4.0685,-6.4510,13.47
13.653413,11.4610,4.4187,-6.2979,13.80
13.663426,10.3027,5.2916,-6.5212,13.29
13.677292,8.6488,5.6452,-5.7829,11.84
13.686504,7.0083,5.5775,-5.6253,10.58
13.696072,5.2218,5.5634,-5.1426,9.20
13.711583,3.7067,5.6252,-4.9474,8.36
13.728599,-0.0090,5.3450,-4.6630,7.09
13.739312,-1.3966,4.6566,-4.4913,6.62
13.752174,-2.6869,3.9485,-5.0739,6.97
13.762086,-3.7952,3.0955,-4.9893,6.99
13.777992,-3.8250,1.8969,-4.9307,6.52
13.786182,-3.9026,0.5152,-4.9265,6.31
13.793932,-3.9591,-0.8046,-4.5726,6.10
13.804609,-3.7541,-1.8806,-4.6100,6.24
13.819129,-3.5388,-2.6209,-4.9360,6.61
13.828441,-3.3330,-3.2708,-4.8934,6.76
13.837627,-2.8715,-4.2880,-5.0128,7.19
13.852888,-2.5659,-5.3937,-5.9126,8.40
13.863330,-2.2708,-6.1801,-6.2569,9.08
13.880519,-1.0933,-6.9337,-6.3141,9.44
13.893636,0.0558,-6.9111,-6.1838,9.27
13.906061,0.4116,-6.7792,-5.7779,8.92
13.916493,0.6740,-6.6868,-5.8576,8.92
13.926195,1.7684,-6.2697,-5.5047,8.53
13.935373,1.5365,-5.3167,-4.9231,7.41
13.945573,0.2752,-4.3972,-4.6747,6.42
13.961428,-0.1882,-3.8032,-4.4682,5.87
13.967019,-0.0049,-3.2406,-4.3882,5.46
13.978156,0.1156,-2.5323,-4.4925,5.16
13.993559,0.2341,-1.7831,-4.1475,4.52
14.006389,-0.3190,-1.1196,-3.8057,3.98
14.021108,-0.6344,-1.0612,-1.8167,2.20
14.033078,-0.4349,-1.4181,-0.6062,1.60
14.046504,-0.5907,-1.7196,0.1743,1.83
14.054092,-1.3076,-1.8759,1.1052,2.54
14.066512,-2.4367,-1.8699,1.5071,3.42
14.076019,-3.4406,-1.7459,1.6940,4.21
14.086461,-3.8805,-1.7431,2.1934,4.79
14.101681,-3.6932,-2.0438,2.6358,4.98
14.110986,-3.2719,-2.4961,3.2475,5.24
14.123390,-3.3575,-2.9724,3.2372,5.53
14.135829,-2.6767,-3.4952,3.2913,5.50
14.147422,-1.5444,-4.1381,3.0345,5.36
14.162228,-0.2404,-5.8198,3.9083,7.01
14.178529,1.1734,-6.7792,3.6939,7.81
14.184014,2.4813,-7.4839,4.0114,8.85
14.194637,3.7575,-8.0977,3.7795,9.69
14.205537,4.5898,-8.4932,3.6698,10.33
14.218868,5.0306,-8.5426,3.4144,10.49
14.230621,5.0509,-8.1683,3.0658,10.08
14.239946,4.3229,-7.6239,2.9139,9.24
14.249897,3.5709,-7.0396,2.9452,8.43
14.260460,2.7898,-6.3597,3.2051,7.65
14.270395,1.6050,-5.6148,3.6418,6.88
14.281794,0.7112,-5.1206,3.9610,6.51
14.293213,-0.0571,-4.6529,4.4981,6.47
14.303122,-1.2848,-3.9581,4.3556,6.02
14.316085,-2.3763,-3.2468,3.9778,5.66
14.335477,-2.7928,-1.7144,3.2309,4.60
14.346540,-2.5294,-1.5159,2.8933,4.13
14.358224,-1.9924,-1.7690,2.9407,3.97
14.372315,-1.0305,-2.1655,2.8675,3.74
14.382920,-0.3447,-2.1187,3.1431,3.81
14.391663,0.5461,-1.5217,3.0918,3.49
14.400419,2.0669,-0.4677,2.7860,3.50
14.411296,3.1178,0.9029,2.2838,3.97
14.423159,2.9053,2.3231,1.9503,4.20
14.433394,2.3096,3.3829,1.7054,4.44
14.444174,2.1827,3.8557,1.3920,4.64
14.455043,2.3416,3.9681,2.0286,5.03
14.467080,2.2203,3.7968,2.3453,4.98
14.487495,3.1232,4.0260,2.9786,5.90
14.503508,3.2433,4.5657,2.9244,6.32
14.509123,3.5149,5.0076,2.7694,6.72
14.521179,3.6270,5.3285,2.5380,6.93
14.535328,3.4679,5.6839,1.6371,6.86
14.544310,3.5531,6.1223,1.1088,7.16
14.553550,3.6898,6.3569,0.7214,7.39
14.566804,3.2700,6.4471,0.7016,7.26
14.575608,2.4555,6.7328,0.7954,7.21
14.584723,1.9710,7.4411,0.8702,7.75
14.595890,1.6102,8.3417,1.0830,8.56
14.610452,1.3323,8.7089,0.8761,8.85
14.628251,1.5872,7.8372,1.0588,8.07
14.645503,1.4226,7.6107,1.6393,7.91
14.649842,1.6214,7.3917,2.3278,7.92
14.660619,2.9107,7.0328,3.2172,8.26
14.671368,4.6146,6.6993,3.8889,9.02
14.685051,6.6231,6.3583,4.6396,10.29
14.698159,8.6381,5.8113,5.2189,11.65
14.709694,9.4148,5.2912,5.7173,12.22
14.717464,9.6330,5.2230,6.8070,12.90
14.726693,9.3838,5.3775,7.7056,13.28
14.736587,8.8222,5.3688,8.9148,13.64
14.748617,8.5634,5.1740,9.9816,14.13
14.760727,8.7660,4.9699,11.2617,15.11
14.780047,10.5885,5.2564,13.9872,18.31
14.791647,11.1402,5.3570,15.8350,20.09
14.802304,11.5589,5.0826,18.4281,22.34
14.818848,12.1072,4.0488,20.7176,24.34
14.828365,13.2493,2.4525,22.9662,26.63
14.833953,13.8399,0.4999,23.7740,27.51
14.844672,14.0721,-1.7803,25.8769,29.51
14.856607,14.0116,-4.6128,27.9682,31.62
14.869460,15.6874,-7.8467,30.9437,35.57
14.877158,16.7444,-12.9072,33.6935,39.78
14.896404,20.3996,-20.7118,35.8492,46.16
14.909686,37.0069,-47.3976,34.8894,69.52
14.921040,52.2810,-64.5405,25.5911,86.91
14.932180,60.1059,-68.1042,12.4428,91.68
14.945332,53.6729,-57.6233,0.6432,78.75
14.955640,45.4930,-52.3563,-9.9077,70.06
14.966311,35.7429,-51.1512,-19.9480,65.51
14.974962,23.8810,-46.5650,-26.0831,58.47
14.986113,9.7412,-41.0528,-27.4558,50.34
15.001803,-5.6655,-37.8074,-24.3369,45.32
15.010499,-38.8643,-53.7604,63.0181,91.50
15.018495,1.5833,-54.7727,-55.6218,78.08
15.029331,27.3420,-67.9776,-19.8669,75.92
15.040514,55.9657,-66.6401,-32.8138,93.00
15.050768,64.4359,-46.7833,-36.3893,87.55
15.061823,35.8809,-19.2125,-25.8027,48.19
15.076108,11.2516,-13.6334,-15.7050,23.65
15.088525,9.4786,-18.1842,-5.7464,21.30
15.105377,-10.8173,-29.9444,9.5931,33.25
15.115750,-15.4204,-31.2809,14.6312,37.82
15.126841,-12.0428,-29.8807,14.1736,35.20
15.139618,-6.8969,-28.9584,12.0781,32.13
15.148873,-0.8757,-27.7480,7.4249,28.74
15.159510,6.1095,-26.2851,-0.3722,26.99
15.169903,9.8440,-23.6262,-6.1676,26.33
15.185070,11.8379,-19.8011,-8.3009,24.52
15.191537,11.2917,-17.6353,-6.9788,22.07
15.203005,8.8036,-17.7378,-6.1777,20.74
15.214386,7.4926,-19.0585,-4.9047,21.06
15.227218,4.1161,-19.8565,-6.2684,21.23
15.236025,0.4556,-19.1849,-7.5697,20.63
15.250623,-0.5612,-17.2113,-8.7360,19.31
15.263225,-2.7279,-15.0112,-10.3969,18.46
15.278126,-6.0667,-11.3081,-12.6080,17.99
15.292847,-6.5259,-9.1802,-13.4922,17.58
15.304471,-6.1617,-8.2817,-14.7920,18.04
15.317460,-5.1548,-7.4517,-16.1282,18.50
15.325744,-3.8826,-6.5234,-16.7290,18.37
15.334705,-3.0369,-5.4265,-17.7786,18.83
15.343235,-2.2686,-4.1140,-18.6415,19.22
15.356223,-1.5548,-3.4176,-18.7890,19.16
15.365741,-1.0517,-3.2096,-17.8618,18.18
15.375834,-1.0029,-3.1277,-16.2282,16.56
15.386997,-1.5155,-2.3226,-14.4744,14.74
15.398219,-1.8297,-1.9680,-12.3428,12.63
15.410189,-2.3779,-1.2070,-10.7674,11.09
15.425342,-2.4597,-0.8764,-9.4281,9.78
15.436716,-2.2968,-1.2423,-8.0261,8.44
15.452152,-1.0501,-1.6153,-6.1991,6.49
15.464051,-0.6071,-2.1759,-5.1315,5.61
15.473934,0.4255,-2.0499,-4.0726,4.58
15.484270,1.0114,-1.7667,-3.4590,4.01
15.495112,1.0689,-1.8159,-2.7662,3.48
15.506809,1.1568,-1.4795,-1.8900,2.66
15.516554,1.5355,-0.9335,-0.9190,2.02
15.527740,1.6118,-0.6338,0.0703,1.73
15.541201,1.6135,-0.5397,1.1972,2.08
15.550378,2.1879,-0.6465,2.6096,3.47
15.560466,2.5337,-0.7551,3.7731,4.61
15.571939,2.6549,-0.8875,4.8533,5.60
15.582010,3.0360,-1.0992,5.8408,6.67
15.593762,3.4343,-0.6925,6.3940,7.29
15.606365,3.6944,-0.0516,6.8103,7.75
15.619568,3.8855,0.2983,6.6973,7.75
15.635781,4.1045,-0.2280,5.9449,7.23
15.648073,4.1724,-0.0300,4.9815,6.50
15.658814,3.3321,0.9075,3.3663,4.82
15.668641,3.0613,1.8052,1.7838,3.98
15.683102,4.5661,1.4142,0.7529,4.84
15.694918,5.9255,0.9395,-1.9545,6.31
15.701295,4.0811,0.3846,-2.2513,4.68
15.717603,0.9633,-0.6877,-3.3375,3.54
15.734071,-0.9534,-1.9438,-1.7553,2.79
15.744135,-1.9637,-2.1860,-2.5690,3.90
15.755370,-1.7666,-2.6333,-1.9803,3.74
15.766165,-0.9986,-3.4342,-1.5176,3.89
15.776775,-0.1196,-4.0929,-0.7237,4.16
15.788887,-0.4919,-4.3772,-0.0526,4.41
15.799164,-0.6593,-4.1126,-0.1941,4.17
15.809598,-0.4378,-3.5523,0.5809,3.63
15.825610,-1.2354,-2.8579,0.3676,3.14
15.837076,-0.4776,-2.2931,0.5360,2.40
15.841792,-0.0635,-1.9577,1.3770,2.39
15.853959,-0.7906,-1.6960,1.4769,2.38
15.866714,-1.0430,-1.5306,1.9310,2.68
15.879180,-1.6500,-1.3393,1.9875,2.91
15.896606,-2.4007,-0.8117,1.9690,3.21
15.907363,-2.4324,-0.3399,1.5568,2.91
15.918325,-2.3751,0.3613,1.2295,2.70
15.929413,-2.1213,0.8012,1.0058,2.48
15.939689,-1.7129,0.8608,0.6241,2.02
15.950159,-1.7860,0.6988,0.6238,2.02
15.961525,-1.8304,0.3981,0.9379,2.09
15.974291,-1.8198,-0.0319,1.3630,2.27
15.984411,-2.1576,-0.6896,1.9603,3.00
15.995960,-2.4505,-1.4255,2.1225,3.54
16.005106,-2.1230,-1.7832,1.7288,3.27
16.015132,-1.9565,-1.6261,1.7106,3.07
16.026746,-1.8625,-1.3429,1.1619,2.57
16.041822,-1.6414,-1.1265,0.4343,2.04
16.058719,-1.0801,-1.7274,0.4427,2.08
16.075022,-1.0413,-2.3821,0.6604,2.68
16.089903,-0.8419,-2.9164,0.6312,3.10
16.091217,-0.4135,-3.2487,0.8722,3.39
16.101807,-0.3893,-3.6017,1.2112,3.82
16.116319,-0.4060,-3.9789,0.7658,4.07
16.130033,0.0426,-4.0351,0.4773,4.06
16.134243,0.3188,-3.7635,0.6609,3.83
16.147634,0.4000,-3.4818,0.5669,3.55
16.158051,0.7477,-3.2927,0.4288,3.40
16.167321,0.7812,-3.1962,0.3970,3.31
16.182177,0.3671,-3.1408,0.2267,3.17
16.193049,-0.0261,-3.0054,0.1013,3.01
16.210224,0.3504,-1.1561,-0.6370,1.37
16.224324,0.7059,-0.1763,-0.8150,1.09
16.237347,1.1344,0.0954,-0.3231,1.18
16.242659,1.1387,-0.3250,0.1446,1.19
16.255545,1.2248,-1.1004,0.7975,1.83
16.266297,1.9200,-1.6639,1.2787,2.84
16.275378,2.7035,-1.5788,1.2590,3.37
16.290900,3.5819,-0.9830,1.4266,3.98
16.301226,4.2711,-0.4511,1.4325,4.53
16.307864,4.7639,-0.0735,0.9546,4.86
16.318582,4.6297,0.2012,0.7397,4.69
16.329867,4.0368,0.2113,0.4269,4.06
16.341524,3.7814,0.0163,0.3350,3.80
16.351276,3.1444,-0.1802,0.4742,3.19
16.363792,2.6815,-0.1768,-0.6295,2.76
16.383888,1.5993,0.9274,-1.7196,2.52
16.396439,1.1565,1.2295,-1.9959,2.61
16.406194,0.3390,1.1881,-2.0368,2.38
16.416280,-0.3779,0.8171,-1.7254,1.95
16.427077,-0.8951,0.2264,-1.7007,1.94
16.437932,-1.4827,-0.2479,-1.3779,2.04
16.448716,-2.2805,-0.5312,-1.1201,2.60
16.459889,-3.0987,-0.6708,-0.7432,3.26
16.470770,-3.4659,-0.7168,-0.6349,3.60
16.482904,-3.5442,-0.6924,-0.5537,3.65
16.493045,-3.8939,-0.6865,-0.2153,3.96
16.504475,-3.7829,-0.6384,-0.0868,3.84
16.517481,-3.2373,-0.5385,0.3532,3.30
16.524854,-2.5207,-0.5703,0.8402,2.72
16.535329,-1.7912,-0.7246,1.2618,2.31
16.546173,-0.9708,-0.8738,1.6279,2.09
16.556943,-0.1733,-0.7163,1.5317,1.70
16.568206,0.3178,-0.1353,1.5970,1.63
16.581911,0.6819,0.4709,1.8560,2.03
16.597995,1.1154,0.8364,2.0326,2.46
16.600507,1.6633,0.9525,2.2451,2.95
16.616025,1.9630,0.8873,2.7623,3.50
16.623603,2.3506,0.6431,3.3556,4.15
16.633593,2.8894,0.2371,3.6501,4.66
16.648758,3.4482,-0.0998,3.9144,5.22
16.659757,3.8513,-0.2452,3.9981,5.56
16.665678,4.1293,-0.2563,3.9964,5.75
16.676292,6.0415,-0.0438,2.2733,6.46
16.690656,8.7805,1.8422,2.8278,9.41
16.708016,6.8206,4.1285,2.6208,8.39
16.724393,4.7635,-0.4212,1.2063,4.93
16.739452,4.7372,-2.7797,1.0115,5.58
16.741210,4.6303,-2.9687,0.1071,5.50
16.753235,4.4370,-2.0819,-0.4300,4.92
16.765994,3.2032,-0.9352,-0.7343,3.42
16.782307,2.3277,0.2523,-1.6653,2.87
16.791199,1.9148,1.0209,-2.8274,3.56
16.795384,1.2589,1.2244,-3.4620,3.88
16.806567,1.1160,0.8174,-3.6860,3.94
16.817558,1.6431,0.0359,-3.4602,3.83
16.829780,2.6415,-0.7272,-3.9341,4.79
16.840661,4.3041,-1.0320,-4.5980,6.38
16.850294,5.8619,-0.9428,-4.8655,7.68
16.865788,6.1472,-0.6485,-5.1712,8.06
16.880168,5.4243,-0.1124,-4.8586,7.28
16.893693,3.4271,0.9620,-5.3786,6.45
16.904249,2.2382,1.4171,-4.3831,5.12
16.915991,1.0795,1.4231,-3.2186,3.68
16.925533,-0.5326,1.0746,-2.1913,2.50
16.939412,-2.3531,0.5091,-1.2734,2.72
16.953707,-3.7061,0.1620,-0.4171,3.73
16.957953,-4.5066,0.3484,0.2056,4.52
16.973031,-4.4608,0.8734,-0.2776,4.55
16.980906,-4.8711,1.5649,-0.5270,5.14
16.990545,-5.6986,2.1165,-0.3844,6.09
17.001481,-6.5052,2.5055,-1.2814,7.09
17.014913,-7.1984,2.8256,-1.0544,7.80
17.027881,-8.2269,3.1271,-0.6516,8.83
17.039246,-9.9124,3.2969,-0.6211,10.46
17.048383,-10.2595,3.4688,-1.0797,10.88
17.056169,-9.8473,3.7692,-1.3324,10.63
17.066380,-9.0941,3.8648,-1.2044,9.95
17.082689,-8.4228,3.5041,-0.5403,9.14
17.099277,-7.8875,2.8686,-0.2893,8.40
17.110305,-7.3781,2.6854,-0.2988,7.86
17.120529,-6.7381,2.2443,-0.1432,7.10
17.131531,-6.6740,1.8835,-0.3780,6.94
17.142140,-6.6561,1.7865,-0.2313,6.90
17.157171,-6.6953,1.7258,0.0575,6.91
17.166471,-5.9234,1.4255,-0.2680,6.10
17.174786,-3.7501,0.9527,-0.4513,3.90
17.192417,-1.1339,0.5468,-0.9188,1.56
17.196199,0.8505,-0.0538,-0.9568,1.28
17.207117,3.4119,-1.0965,-0.6817,3.65
17.218631,6.1031,-2.1563,0.0703,6.47
17.229202,7.1276,-2.5042,0.9255,7.61
17.239554,7.7552,-1.6932,1.7019,8.12
17.250624,8.3848,-0.0668,1.5780,8.53
17.262147,8.3657,1.1861,1.8924,8.66
17.273475,8.6328,1.1810,2.3698,9.03
17.293967,10.0062,1.5347,2.7627,10.49
17.305642,8.7779,2.6243,2.8512,9.60
17.317365,6.8209,3.7175,2.8198,8.26
17.330590,5.6108,4.6048,2.6980,7.74
17.341408,5.1707,4.8774,2.8842,7.67
17.348321,5.0632,4.6698,2.6424,7.38
17.359473,5.1496,4.3071,1.8317,6.96
17.370018,4.2453,3.3972,0.6618,5.48
17.380645,1.8099,1.0347,1.7002,2.69
17.395284,1.4134,-1.6425,2.4461,3.27
17.413402,-1.7138,-1.9591,2.3297,3.49
17.424342,-2.8961,-0.9363,4.2206,5.20
17.436746,2.1992,-1.5909,4.5914,5.33
17.447021,6.3510,-0.1898,0.0528,6.35
17.456938,8.2440,3.3953,-5.3685,10.41
17.467343,7.7745,5.4861,-5.3076,10.90
17.481894,7.1182,3.6478,-2.7694,8.46
17.490004,7.9041,0.7960,-1.9863,8.19
17.499623,9.7075,-0.7051,1.1688,9.80
17.514732,8.9934,-1.0528,2.4990,9.39
17.526408,8.6166,-1.5845,7.3778,11.45
17.539177,4.9701,-1.7853,8.8357,10.29
17.548582,0.4084,-1.7151,7.8496,8.05
17.557825,-5.8840,-1.6618,5.9849,8.56
17.575949,-11.5329,-1.8816,-7.1390,13.69
17.586740,-5.1274,-2.8397,-8.5139,10.34
17.597990,-2.5281,-4.9038,-7.4582,9.28
17.608422,-1.9382,-6.1013,-9.2713,11.27
17.622145,-0.0765,-4.4815,-7.8588,9.05
17.633609,1.0821,-2.5728,-3.6472,4.59
17.640443,0.3166,-1.8170,0.9640,2.08
17.652433,-2.6147,-1.2885,0.9390,3.06
17.663044,-0.8915,-0.4793,-0.5140,1.14
17.673523,-0.3512,1.1548,-1.9643,2.31
17.686568,-1.5840,2.9304,-2.5300,4.18
17.698390,-2.4371,4.0833,-2.0915,5.19
17.707339,-4.8356,4.8453,-1.6354,7.04
17.722710,-5.0881,5.1820,1.1792,7.36
17.736487,-4.5249,5.1738,1.9669,7.15
17.738564,-3.8744,5.9287,1.5792,7.26
17.749184,-4.1342,7.2787,2.6345,8.78
17.763817,-3.6700,7.8837,2.0017,8.92
17.776297,-3.1358,7.8528,2.6187,8.85
17.781976,-4.8283,7.4489,3.1797,9.43
17.796723,-5.3577,6.5611,3.3321,9.10
17.804198,-5.4728,5.7909,2.9485,8.50
17.814367,-5.9423,5.5127,2.6014,8.51
17.825568,-5.5889,5.6393,2.1226,8.22
17.838511,-4.0041,5.4075,1.5729,6.91
17.849185,-1.9861,4.3121,0.1384,4.75
17.863867,-0.6934,2.6100,0.2675,2.71
17.875513,-0.1889,0.6235,1.3800,1.53
17.879030,0.8485,-1.1075,1.8859,2.35
17.891527,2.3363,-2.4057,2.2570,4.04
17.903264,3.4348,-3.3947,2.8655,5.62
17.916770,3.7038,-4.4474,3.6219,6.83
17.933392,3.4447,-7.3458,5.6349,9.88
17.944524,4.5610,-8.5225,5.2975,11.02
17.955322,4.9348,-8.8032,5.2707,11.39
17.965915,3.7159,-8.1763,5.8614,10.72
17.980270,3.3240,-7.2127,5.2449,9.52
17.990365,3.8196,-6.0595,4.0891,8.25
17.998276,4.3659,-4.9354,3.4155,7.42
18.015725,4.2581,-4.1660,2.9376,6.64
18.020132,4.4833,-3.7579,2.6898,6.44
18.030681,5.3225,-3.9641,2.8354,7.22
18.041944,5.1283,-4.3060,2.9285,7.31
18.053486,4.1157,-4.1774,2.5858,6.41
18.064103,2.9091,-3.3595,2.0489,4.89
18.074189,2.2060,-2.3333,1.7513,3.66
18.089061,2.0688,-1.6319,1.7001,3.14
18.101910,1.7187,-1.1184,1.4416,2.51
18.113054,1.1474,-0.6082,1.3919,1.90
18.123669,1.0453,-0.1731,1.2716,1.66
18.139065,1.5134,0.7516,0.8113,1.87
18.150035,1.3850,1.0937,0.7928,1.93
18.163283,0.9943,1.2062,0.8620,1.79
18.174545,0.9367,1.0471,0.6619,1.55
18.185092,1.1016,0.6789,0.1417,1.30
18.194454,1.0089,0.1986,-0.4038,1.10
18.205561,1.0757,-0.3431,-0.8207,1.40
18.215347,1.4494,-1.1298,-0.9613,2.07
18.229497,2.1207,-2.1197,-1.0078,3.16
18.239914,2.7096,-3.0497,-0.9547,4.19
18.258517,2.0366,-4.3811,-0.1548,4.83
18.270004,1.7984,-4.7398,-0.1142,5.07
18.284853,1.1057,-4.9514,-0.4432,5.09
18.295472,0.2549,-5.3114,-0.7446,5.37
18.303663,-0.1328,-5.7819,-0.8507,5.85
18.313384,0.0960,-6.0676,-0.6824,6.11
18.323739,0.2018,-5.8994,-0.5850,5.93
18.338076,-0.1994,-5.2771,-0.7998,5.34
18.347522,-0.8050,-4.5692,-1.1985,4.79
18.356024,-1.3418,-4.1871,-1.6041,4.68
18.372319,-1.9982,-4.0030,-1.8722,4.85
18.388580,-2.4847,-3.6338,-1.6329,4.70
18.401374,-2.4002,-3.5614,-1.2897,4.48
18.412624,-2.2537,-3.7225,-0.6268,4.40
18.421875,-2.1626,-4.0149,-0.1011,4.56
18.431604,-2.1127,-4.0714,0.0278,4.59
18.443100,-2.2625,-3.8377,0.2042,4.46
18.454147,-2.5359,-3.5832,0.3090,4.40
18.464964,-2.7698,-3.3504,0.1680,4.35
18.476935,-3.0889,-3.1934,0.1500,4.45
18.487048,-3.2635,-3.2377,0.5255,4.63
18.496934,-3.1677,-3.4749,1.0582,4.82
18.508245,-3.1886,-3.7562,1.3332,5.10
18.519489,-3.2822,-4.0067,1.6362,5.43
18.529634,-3.3195,-4.2107,1.6956,5.62
18.540582,-3.4735,-4.3228,1.7687,5.82
18.554682,-3.4305,-4.4719,1.8681,5.94
18.568593,-3.5025,-4.4901,1.8174,5.98
