# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2026-03-06 16:05:56.465
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.234516,1.9405,-3.1713,-4.1354,5.56
6.246099,2.0345,-3.3113,-4.4087,5.88
6.261339,2.3462,-3.5601,-4.6708,6.32
6.277948,3.1109,-4.1005,-4.4670,6.82
6.293136,2.9993,-4.3907,-4.5883,7.02
6.299715,2.7456,-4.7008,-4.8381,7.28
6.312747,2.9483,-5.1392,-4.9433,7.72
6.325281,3.0397,-5.7206,-4.9721,8.17
6.332553,2.7833,-6.5157,-4.9745,8.66
6.342905,2.4530,-7.2628,-5.1129,9.21
6.361387,2.3908,-7.5764,-4.8476,9.31
6.377497,2.1639,-7.7002,-3.9518,8.92
6.394211,2.0044,-8.3640,-3.4199,9.26
6.396992,1.7623,-9.2396,-2.7700,9.81
6.411393,1.1172,-9.8436,-2.4426,10.20
6.428846,0.7193,-10.1989,-1.8996,10.40
6.436815,0.4942,-10.4047,-1.4499,10.52
6.440298,0.4872,-10.2664,-0.9313,10.32
6.451908,0.2467,-9.8326,-0.5019,9.85
6.466583,-0.1619,-9.5589,-0.4088,9.57
6.474240,-0.6781,-10.0190,-0.3423,10.05
6.483824,-1.5180,-10.3629,-0.3630,10.48
6.494789,-2.5114,-10.3434,-0.1271,10.64
6.510777,-3.4680,-10.2213,0.1549,10.79
6.516154,-4.3176,-10.1852,0.7405,11.09
6.530301,-5.2930,-10.2039,1.1924,11.56
6.540439,-6.0815,-10.5046,1.2832,12.21
6.552889,-6.6018,-10.3855,1.3954,12.38
6.570325,-6.5299,-8.6282,1.6278,10.94
6.582164,-6.6283,-8.6978,1.5558,11.05
6.592153,-6.8710,-9.0232,1.3696,11.42
6.607969,-7.0024,-8.9249,1.4603,11.44
6.613760,-7.0623,-8.6871,1.6129,11.31
6.625718,-7.2111,-9.0598,1.5287,11.68
6.639174,-7.3091,-9.6045,1.4222,12.15
6.647109,-7.2186,-9.5526,1.3687,12.05
6.657229,-6.8200,-8.9327,1.2774,11.31
6.667975,-6.4242,-8.1828,1.0851,10.46
6.683365,-6.0925,-7.3989,1.1137,9.65
6.700296,-6.0398,-6.0668,1.1214,8.63
6.717961,-6.4242,-5.2818,0.9982,8.38
6.722010,-6.5260,-4.4647,1.1195,7.99
6.733536,-6.3162,-3.7732,1.3346,7.48
6.744114,-5.7468,-3.4288,1.9247,6.96
6.758765,-4.9252,-3.3745,2.4336,6.45
6.766144,-4.0939,-3.1285,2.7783,5.85
6.776538,-2.9558,-2.5029,3.0978,4.96
6.791091,-2.3711,-1.6622,3.2488,4.35
6.799774,-2.9938,-0.8461,3.5308,4.71
6.808882,-3.7061,-0.0776,3.4149,5.04
6.824446,-3.6981,0.6617,3.6090,5.21
6.841210,-1.1955,2.1699,4.2297,4.90
6.860288,-0.0342,3.0013,4.5195,5.43
6.864477,0.1177,3.7594,4.6784,6.00
6.875686,-0.1031,4.4582,5.2198,6.87
6.889817,-0.4075,5.4241,5.8907,8.02
6.897737,-0.8445,6.8449,7.0728,9.88
6.906294,-1.7093,8.5698,7.9120,11.79
6.917038,-2.2422,10.2007,8.2894,13.33
6.930269,-2.4350,11.4963,8.3604,14.42
6.938917,-2.3102,12.1767,8.9898,15.31
6.949609,-1.5583,12.2083,9.7271,15.69
6.960274,-0.6740,12.1658,10.3376,15.98
6.971808,-0.4024,12.3974,10.9421,16.54
6.983513,-0.6173,13.0573,11.0372,17.11
6.997509,-0.2421,13.7712,11.6945,18.07
7.014853,1.9046,13.6640,12.0669,18.33
7.030795,2.2122,12.3560,12.4822,17.70
7.039505,1.9234,10.8581,13.7156,17.60
7.048313,1.6605,9.3880,14.9562,17.74
7.058222,1.0665,7.2932,16.8634,18.40
7.074127,0.1265,3.9920,19.2270,19.64
7.082611,-2.5730,-0.3354,20.9191,21.08
7.090987,-11.9952,-6.7141,18.1901,22.80
7.102438,-31.1385,-18.5052,15.4844,39.39
7.115765,-36.9124,-29.4170,17.9489,50.50
7.123245,-27.6263,-29.3298,19.9160,44.95
7.134087,-31.0828,-31.7734,18.4793,48.14
7.150841,-41.3272,-50.6131,16.3428,67.36
7.166437,-19.9735,-115.5840,8.5438,117.61
7.179839,5.7329,-130.5575,-2.3363,130.70
7.189405,32.0954,-119.6501,-19.9333,125.47
7.198779,52.5841,-91.7340,-34.6022,111.25
7.212705,62.2330,-60.7951,-35.7238,94.05
7.222970,43.4396,-34.6980,-10.8382,56.64
7.231377,-2.9373,-38.6950,56.2650,68.35
7.244276,-36.6701,-65.5927,-30.1840,80.98
7.256674,-18.6408,-78.8572,5.2490,81.20
7.266011,-35.1128,-69.5725,-20.4207,80.56
7.274805,-56.7872,-48.9254,-33.0177,81.91
7.290106,-27.1097,-50.9619,-32.4513,66.22
7.297232,-5.0245,-67.1079,-25.6369,72.01
7.307187,4.0031,-60.4583,-19.8685,63.77
7.320719,7.9216,-47.7974,-17.7915,51.61
7.331248,10.2975,-35.9522,-15.4900,40.48
7.350538,4.1778,-47.7056,-18.5976,51.37
7.368876,-0.0516,-46.0551,-22.2735,51.16
7.373571,3.2489,-29.8253,-21.2208,36.75
7.383195,8.0609,-19.4877,-20.7166,29.56
7.400773,11.5534,-17.2873,-20.5620,29.24
7.406136,15.9912,-21.5683,-20.3076,33.66
7.417755,20.0089,-26.9102,-20.9471,39.54
7.433126,20.4651,-27.5637,-20.8188,40.15
7.449038,13.6161,-29.0454,-24.5358,40.39
7.459200,11.5381,-31.5171,-25.5548,42.18
7.475697,12.7484,-28.8881,-26.4554,41.19
7.480529,14.5069,-25.9878,-26.5199,39.86
7.493267,11.0673,-23.8168,-26.0462,36.99
7.508412,6.4409,-21.7947,-25.0948,33.86
7.513181,3.4815,-20.3698,-23.1088,31.00
7.526319,1.4783,-18.0751,-22.4071,28.83
7.539411,0.7243,-14.4756,-21.9632,26.31
7.547508,1.1466,-11.9602,-20.5254,23.78
7.559534,2.4536,-12.0513,-18.8091,22.47
7.570977,3.4965,-13.3111,-16.1408,21.21
7.580456,3.7775,-13.6055,-13.5716,19.58
7.590991,2.8046,-12.2792,-11.1742,16.84
7.607721,1.0880,-10.4026,-9.2867,13.99
7.622291,-1.6628,-5.8099,-6.2044,8.66
7.632396,-1.5196,-3.6609,-3.4172,5.23
7.642883,-1.4566,-1.5827,-2.1898,3.07
7.654982,-2.9685,0.6993,-2.4791,3.93
7.669204,-4.8179,2.8313,-1.6688,5.83
7.681258,-5.1824,4.4561,-1.2943,6.96
7.690545,-4.7130,5.8722,-1.6493,7.71
7.698576,-4.3703,7.2045,-1.3201,8.53
7.708117,-4.3108,8.2033,-1.4423,9.38
7.724804,-4.4048,8.6729,-1.2866,9.81
7.730200,-4.6414,8.5986,-1.3080,9.86
7.741899,-5.4675,8.1689,-1.5015,9.94
7.757510,-4.7977,7.5617,-1.7239,9.12
7.762414,-3.9280,7.3724,-1.5335,8.49
7.774052,-3.4241,7.7157,-0.9615,8.50
7.784388,-3.0194,8.4024,-0.5281,8.94
7.798584,-1.9826,9.3936,-0.1199,9.60
7.816657,-0.6897,12.1740,2.2826,12.41
7.834194,-1.5922,12.9344,4.1883,13.69
7.839984,-1.2480,12.2059,5.8341,13.59
7.856691,0.4097,10.3985,6.8996,12.49
7.866140,3.1474,8.2491,7.9401,11.87
7.871968,5.3555,5.7986,8.9011,11.90
7.882423,6.6115,3.1161,10.1990,12.55
7.898446,8.1432,1.1268,11.0198,13.75
7.905710,8.6014,-0.4330,10.9691,13.95
7.914070,8.3606,-2.9668,11.1330,14.24
7.926237,7.9824,-6.7846,10.9179,15.13
7.942520,8.2366,-10.9041,11.8286,18.07
7.957306,8.9057,-17.0036,12.0445,22.66
7.971022,8.4601,-17.5675,11.5720,22.67
7.980116,6.5189,-15.7430,10.4808,20.00
7.990266,4.6097,-13.1618,8.8263,16.50
8.003707,3.4426,-10.8333,7.2236,13.47
8.013223,2.3211,-8.6696,5.7040,10.63
8.022711,1.1915,-6.8190,4.3971,8.20
8.035897,0.2207,-5.3770,3.1102,6.22
8.046061,-0.6875,-4.0050,1.8329,4.46
8.056333,-1.2466,-2.6959,0.7156,3.06
8.066080,-1.1163,-1.7309,-0.8144,2.21
8.082413,-0.8116,-0.9815,-1.9292,2.31
8.089781,-0.5812,-0.2806,-2.6496,2.73
8.098735,-0.3213,0.1049,-2.9410,2.96
8.110235,0.2858,-0.0086,-2.6249,2.64
8.130920,0.2434,-0.7180,-2.2136,2.34
8.141691,-0.1162,-0.7922,-3.2224,3.32
8.159041,1.2255,-0.5438,-3.6567,3.89
8.164103,1.7742,-0.3631,-3.9342,4.33
8.175302,3.5618,-1.3067,-3.7533,5.34
8.188441,5.7006,-2.2068,-1.9735,6.42
8.197481,3.2730,-2.5867,-1.0607,4.30
8.207080,0.0591,-3.0233,-1.6216,3.43
8.223902,-0.5958,-2.6887,-1.4971,3.13
8.228510,-1.3398,-1.6510,-1.2832,2.48
8.239643,-3.2892,-0.9211,-1.8950,3.91
8.249881,-4.4008,-0.3592,-2.6259,5.14
8.264249,-4.3560,0.3207,-2.1798,4.88
8.272636,-4.5201,1.1012,-2.0772,5.09
8.283621,-5.1770,1.8379,-2.5378,6.05
8.296601,-5.7719,2.6157,-2.8302,6.94
8.306221,-5.9937,3.4492,-2.7950,7.46
8.314898,-6.1568,4.1253,-2.3964,7.79
8.326163,-6.7101,4.5409,-1.7798,8.30
8.340663,-7.6322,4.7912,-1.4742,9.13
8.347997,-8.5061,5.1299,-1.1318,10.00
8.361860,-8.7486,5.6614,-0.8918,10.46
8.380100,-7.2851,7.0578,-1.1323,10.21
8.392236,-7.1844,7.5167,-1.1054,10.46
8.404484,-7.4173,7.4931,-0.9153,10.58
8.413860,-7.4074,7.0323,-0.8575,10.25
8.423430,-6.9426,6.5720,-0.7591,9.59
8.440665,-6.5628,6.2609,-0.5482,9.09
8.446736,-6.2660,5.8625,-0.7969,8.62
8.456139,-6.1573,5.2072,-1.1490,8.15
8.466994,-5.4270,4.5667,-1.1983,7.19
8.481032,-4.7069,4.2045,-1.1668,6.42
8.489787,-4.4154,3.8424,-1.5239,6.05
8.499701,-3.4497,3.0335,-1.5455,4.85
8.513386,-2.0480,1.6683,-0.6055,2.71
8.531922,2.4839,-3.2969,1.3008,4.33
8.552356,4.5754,-6.9364,0.9466,8.36
8.557874,5.5236,-9.5477,0.9286,11.07
8.564575,6.5578,-10.2690,1.0662,12.23
8.576845,7.9638,-9.8690,1.5053,12.77
8.586397,8.6388,-9.7956,1.5145,13.15
8.603495,8.3044,-9.8724,1.3161,12.97
8.618439,7.9035,-8.0122,0.5714,11.27
8.629377,7.1307,-6.2490,0.0648,9.48
8.644057,5.8226,-4.6631,-0.4030,7.47
8.654339,4.2617,-3.2796,-1.1979,5.51
8.662162,2.7652,-1.6811,-0.9238,3.37
8.672907,1.7225,-0.3452,-0.5355,1.84
8.683407,0.8962,0.7229,-0.7465,1.37
8.697747,0.1115,1.7771,-0.9601,2.02
8.707010,-0.5002,2.7579,-0.8417,2.93
8.724549,-1.0752,3.5757,-0.7879,3.82
8.737855,-1.2982,4.5794,-0.9254,4.85
8.748972,-1.0859,5.0879,-0.8648,5.27
8.766808,-0.9095,5.5491,-0.7968,5.68
8.770031,-0.6407,5.7417,-0.7791,5.83
8.781122,-0.2571,5.6006,-0.6807,5.65
8.799191,0.5592,5.1669,-0.2171,5.20
8.802737,1.5003,4.5850,0.1464,4.83
8.814012,2.0831,4.0604,0.4493,4.59
8.824506,2.4389,3.7696,0.8039,4.56
8.841214,2.8101,3.5640,1.2211,4.70
8.846481,3.1978,2.9824,1.4900,4.62
8.857450,3.4818,1.8819,1.6093,4.27
8.872511,3.6205,0.7872,1.6493,4.06
8.881133,3.7336,0.0215,1.6749,4.09
8.889718,3.6605,-0.5193,1.6844,4.06
8.904448,3.3895,-1.1114,1.6065,3.91
8.913492,3.2925,-1.7838,1.6620,4.10
8.921810,3.0168,-2.4963,1.6379,4.24
8.933032,2.6622,-3.2613,1.5095,4.47
8.948611,2.6424,-3.8655,1.2337,4.84
8.966191,2.1223,-3.9528,0.9650,4.59
8.981095,1.6986,-3.8901,0.7509,4.31
8.987178,1.0972,-3.7003,0.5142,3.89
8.997576,0.3820,-3.3413,0.0012,3.36
9.008853,0.0275,-2.8805,-0.5003,2.92
9.022826,-0.0205,-2.2680,-0.8166,2.41
9.030392,-0.0874,-1.6998,-1.0925,2.02
9.042929,0.2179,-1.3132,-1.4534,1.97
9.053872,0.7770,-0.9016,-1.6726,2.05
9.062829,1.3200,-0.2434,-1.6360,2.12
9.073726,1.8274,0.4454,-1.4028,2.35
9.092755,2.1462,1.0794,-1.2242,2.70
9.112970,2.4085,1.9365,-0.7154,3.17
9.121683,2.4339,2.1229,-0.5199,3.27
9.129689,2.2216,2.2622,-0.4936,3.21
9.138677,1.8382,2.3706,-0.6116,3.06
9.149477,1.6552,2.4815,-0.7272,3.07
9.167900,1.7318,2.5120,-0.7413,3.14
9.171387,1.7360,2.4832,-0.6090,3.09
9.182142,1.5844,2.4414,-0.7891,3.02
9.197252,1.8110,2.3403,-0.9074,3.10
9.203889,2.2128,2.0476,-0.9126,3.15
9.214670,2.3102,1.6134,-0.7679,2.92
9.229015,2.1855,1.1369,-0.6830,2.56
9.237219,2.0307,0.7524,-0.5452,2.23
9.247053,1.9648,0.3789,-0.3985,2.04
9.258476,2.0119,-0.0250,-0.2798,2.03
9.273088,2.0049,-0.3414,-0.1542,2.04
9.296238,2.1648,-0.6805,-0.0329,2.27
9.304480,2.2968,-0.6549,0.0111,2.39
9.312331,2.1950,-0.4983,0.0423,2.25
9.322657,1.9965,-0.3468,0.1297,2.03
9.339208,1.7419,-0.2431,0.1387,1.76
9.345569,1.6002,-0.1223,0.1279,1.61
9.356523,1.4573,0.0292,0.2188,1.47
9.371885,1.2009,0.0973,0.2462,1.23
9.378407,0.8884,0.1632,0.1632,0.92
9.387867,0.6066,0.2836,0.1095,0.68
9.398577,0.4833,0.3654,0.1275,0.62
9.411530,0.4696,0.3857,0.1557,0.63
9.420303,0.5085,0.3779,0.1565,0.65
9.431222,0.4961,0.3926,0.1235,0.64
9.446881,0.5157,0.3624,0.0851,0.64
9.463598,0.7346,0.3300,-0.0221,0.81
9.479182,0.5829,0.2553,0.0067,0.64
9.486803,0.3826,0.1632,0.0219,0.42
9.496368,0.2852,0.0925,0.0071,0.30
9.506643,0.2948,0.0218,0.0097,0.30
9.520435,0.2452,-0.0369,-0.0486,0.25
9.531159,0.1830,-0.1017,-0.0943,0.23
9.545392,0.2193,-0.1395,-0.1194,0.29
9.553130,0.4115,-0.0988,-0.2599,0.50
9.561169,0.5603,0.0039,-0.2233,0.60
9.573266,0.6060,0.0852,-0.0921,0.62
9.584772,0.6569,0.1237,-0.0266,0.67
9.593632,0.6087,0.1887,0.0437,0.64
9.608406,0.4704,0.2441,0.0700,0.53
9.618652,0.3537,0.2958,0.1155,0.48
9.636772,0.3008,0.3805,0.2307,0.54
9.648024,0.2740,0.4257,0.2389,0.56
9.661349,0.3126,0.4285,0.2752,0.60
9.669757,0.3572,0.3921,0.3574,0.64
9.680602,0.3778,0.2893,0.4015,0.62
9.696517,0.3289,0.2182,0.4505,0.60
9.702099,0.3231,0.1587,0.4762,0.60
9.713051,0.3065,0.0399,0.4385,0.54
9.723695,0.2002,-0.0975,0.3676,0.43
9.739000,0.0980,-0.1423,0.3638,0.40
9.763934,-0.2875,-0.1758,0.3487,0.48
9.774259,-0.4620,-0.1736,0.2545,0.56
9.779685,-0.5342,-0.1467,0.1343,0.57
9.798669,-0.6391,-0.1641,0.0571,0.66
9.799537,-0.7230,-0.2328,-0.0177,0.76
9.811624,-0.7463,-0.3009,-0.0161,0.80
9.825777,-0.7589,-0.3680,0.0117,0.84
9.836819,-0.7636,-0.4261,0.0319,0.88
9.844515,-0.8206,-0.5438,-0.0030,0.98
9.854221,-0.9669,-0.6678,-0.0324,1.18
9.865853,-1.1209,-0.7737,0.0274,1.36
9.884731,-1.2259,-0.7916,0.1434,1.47
9.902348,-1.3927,-0.4568,0.1305,1.47
9.911698,-1.4634,-0.3501,0.1163,1.51
9.920125,-1.4035,-0.3027,0.1438,1.44
9.929761,-1.2968,-0.1389,0.1482,1.31
9.945343,-1.2477,0.0185,0.1650,1.26
9.955864,-1.2382,0.1182,0.1655,1.25
9.962191,-1.1839,0.1496,0.2266,1.21
9.973085,-1.2129,0.1880,0.2691,1.26
9.988952,-1.3203,0.1028,0.2659,1.35
9.994546,-1.4019,-0.0941,0.2631,1.43
10.009572,-1.4003,-0.2581,0.3141,1.46
10.018327,-1.3553,-0.4093,0.3112,1.45
10.027392,-1.2321,-0.5059,0.2716,1.36
10.037990,-1.1054,-0.5341,0.1932,1.24
10.049140,-0.9938,-0.5113,0.1209,1.12
10.062704,-0.9169,-0.5042,0.1205,1.05
10.070516,-0.8927,-0.6537,0.1492,1.12
10.081254,-0.9612,-0.8512,0.1180,1.29
10.094704,-1.0244,-0.9138,0.0908,1.38
10.103351,-0.9135,-0.7277,-0.0073,1.17
10.114950,-0.7903,-0.3069,-0.1226,0.86
10.134023,-0.7532,0.0521,-0.2654,0.80
10.139659,-0.5653,0.2620,-0.4405,0.76
10.150583,-0.3077,0.5209,-0.4015,0.73
10.159534,-0.0664,0.6853,-0.3658,0.78
10.168852,0.0359,0.7709,-0.4889,0.91
10.179132,-0.0300,0.8107,-0.6287,1.03
10.191187,-0.0728,0.7847,-0.6837,1.04
10.202148,-0.1107,0.6766,-0.6585,0.95
10.215352,-0.0935,0.5039,-0.6280,0.81
10.226624,0.0511,0.3415,-0.6312,0.72
10.236497,0.2571,0.2914,-0.7279,0.83
10.244581,0.5372,0.3339,-0.8007,1.02
10.254894,0.8211,0.3907,-0.7155,1.16
10.270937,1.0212,0.3751,-0.7071,1.30
10.276184,0.9092,0.3235,-0.7580,1.23
10.286856,0.6706,0.2785,-0.7230,1.02
10.298097,0.5907,0.1523,-0.6120,0.86
10.310629,0.5953,-0.0139,-0.4808,0.77
10.320051,0.6178,-0.1550,-0.3606,0.73
10.330635,0.6943,-0.2172,-0.3485,0.81
10.344073,0.8729,-0.0425,-0.3286,0.93
10.353544,1.0477,0.1986,-0.2186,1.09
10.365740,1.1656,0.3571,-0.1040,1.22
10.376263,1.2797,0.5079,-0.0148,1.38
10.385829,1.3598,0.7065,0.0475,1.53
10.406379,1.3900,0.8816,0.0826,1.65
10.422833,1.4593,0.8985,0.2164,1.73
10.428319,1.5472,0.9166,0.3469,1.83
10.438864,1.6231,0.9108,0.4333,1.91
10.455754,1.7578,0.8868,0.5178,2.04
10.460817,1.9597,0.8276,0.6817,2.23
10.471464,2.0996,0.7206,0.8174,2.37
10.485057,2.1082,0.5932,0.8782,2.36
10.493894,2.1222,0.4502,0.9189,2.36
10.504118,2.1882,0.2343,0.9329,2.39
10.523207,2.1230,-0.0514,0.8880,2.30
10.537309,2.1843,-0.4139,0.8814,2.39
10.547345,2.2198,-0.4920,0.8481,2.43
10.562746,2.2011,-0.5244,0.8292,2.41
10.569047,2.2712,-0.4716,0.8158,2.46
10.587263,2.3489,-0.3631,0.7431,2.49
10.590757,2.3640,-0.2353,0.6549,2.46
10.604381,2.3434,-0.1483,0.5380,2.41
10.621833,2.2918,-0.1396,0.4294,2.34
10.623063,2.2338,-0.1977,0.3156,2.26
10.633843,2.1912,-0.2858,0.2015,2.22
10.645886,2.1598,-0.3506,0.1310,2.19
10.662912,2.0532,-0.3297,0.0371,2.08
10.666522,2.0102,-0.1846,0.0097,2.02
10.677229,1.9009,-0.0022,0.0717,1.90
10.688435,1.6502,0.1941,0.1978,1.67
10.702450,1.2110,0.3966,0.2765,1.30
10.710056,0.9063,0.5435,0.1344,1.07
10.720545,0.8032,0.6394,0.2322,1.05
10.736753,0.5429,0.6190,0.4334,0.93
10.753329,0.2513,0.3293,0.7688,0.87
10.773327,0.1843,0.1744,0.8278,0.87
10.775030,0.3106,-0.0270,0.8070,0.87
10.787084,0.4467,-0.2010,0.8678,1.00
10.801648,0.7049,-0.2580,0.8774,1.15
10.808932,0.8186,-0.3282,0.9204,1.27
10.818477,0.7098,-0.4904,0.8260,1.19
10.828955,0.7074,-0.7507,0.7711,1.29
10.846489,0.6204,-0.9710,0.7945,1.40
10.850884,0.5692,-1.0715,0.9238,1.52
10.861762,0.4235,-1.1223,1.0140,1.57
10.873590,0.2578,-1.1112,1.1086,1.59
10.886792,0.1659,-1.1308,1.1510,1.62
10.906137,0.2056,-1.5301,1.3771,2.07
10.919936,0.2961,-1.8618,1.6507,2.51
10.928541,0.5717,-1.9252,1.7977,2.70
10.942438,0.8934,-1.7605,1.8197,2.68
10.952042,0.9004,-1.5030,1.6025,2.37
10.959301,0.8731,-1.2431,1.4643,2.11
10.970263,0.8508,-1.1879,1.3503,1.99
10.985724,1.1954,-1.1069,1.5089,2.22
10.995774,1.7054,-1.0734,1.9030,2.77
11.002382,1.9523,-1.2387,2.1345,3.15
11.013340,1.9088,-1.1619,2.1698,3.11
11.028866,1.9020,-0.8552,2.1317,2.98
11.046270,2.7682,-0.6428,2.0590,3.51
11.061239,2.9904,-0.6596,2.0127,3.66
11.070185,3.2980,-0.3499,1.9793,3.86
11.078201,3.5540,-0.1283,2.1020,4.13
11.089516,3.5970,-0.1994,2.1994,4.22
11.102615,3.4110,-0.4088,2.3265,4.15
11.111116,3.0830,-0.7079,2.5932,4.09
11.121587,2.6489,-0.9678,2.7293,3.92
11.134821,2.2315,-1.1953,2.6431,3.66
11.143595,1.7321,-1.2845,2.4105,3.23
11.154072,1.1871,-1.2761,2.1124,2.74
11.168314,0.6749,-1.2806,1.8267,2.33
11.177246,0.2677,-1.1818,1.4760,1.91
11.186551,0.1008,-1.1128,1.2209,1.65
11.200671,0.1215,-1.1274,1.1318,1.60
11.219176,0.5331,-1.0804,1.0410,1.59
11.238824,0.5387,-1.1100,0.8116,1.48
11.240551,0.4357,-1.0243,0.4800,1.21
11.251674,0.3000,-0.9477,0.1057,1.00
11.262491,0.0158,-1.1030,-0.0837,1.11
11.276952,-0.2812,-1.3242,-0.1790,1.37
11.285333,-0.3035,-1.3282,-0.2708,1.39
11.295154,-0.1546,-1.2007,-0.4661,1.30
11.310984,-0.0077,-1.0487,-0.7197,1.27
11.327933,0.2853,-0.7351,-1.0781,1.34
11.346110,0.2416,-0.9467,-1.0446,1.43
11.355823,0.0901,-1.2184,-0.9593,1.55
11.360129,-0.0316,-1.0808,-0.9694,1.45
11.375752,-0.1682,-0.7742,-1.0269,1.30
11.384714,-0.2675,-0.4631,-1.1395,1.26
11.392924,-0.2804,-0.1811,-1.1205,1.17
11.403349,-0.3982,-0.0309,-1.0351,1.11
11.419926,-0.4592,0.0137,-0.9283,1.04
11.426143,-0.5499,0.0248,-0.8937,1.05
11.435855,-0.7084,0.0332,-0.8165,1.08
11.446891,-0.7797,-0.0271,-0.8257,1.14
11.463625,-0.6575,-0.0388,-0.9125,1.13
11.484398,-0.6676,0.0869,-0.9273,1.15
11.498079,-0.7094,0.0711,-0.7035,1.00
11.503247,-0.8319,0.0616,-0.5190,0.98
11.517103,-0.9327,0.2267,-0.4693,1.07
11.526562,-1.0667,0.4020,-0.4760,1.24
11.534804,-1.2557,0.4619,-0.4693,1.42
11.544387,-1.3263,0.4221,-0.3283,1.43
11.559672,-1.2381,0.3273,-0.2788,1.31
11.568413,-0.9923,0.2364,-0.3332,1.07
11.576817,-0.6736,0.1574,-0.2810,0.75
11.591132,-0.4770,0.0544,-0.2286,0.53
11.599352,-0.4003,0.0713,-0.3200,0.52
11.609304,-0.5392,0.1219,-0.3789,0.67
11.620207,-0.6838,0.0560,-0.2847,0.74
11.633030,-0.6539,-0.1124,-0.1618,0.68
11.643893,-0.6736,-0.2603,-0.1629,0.74
11.657085,-0.6960,-0.2900,-0.2868,0.81
11.665076,-0.5271,-0.3151,-0.3235,0.69
11.674173,-0.3320,-0.4255,-0.2014,0.58
11.688223,-0.3373,-0.4988,-0.0786,0.61
11.699970,-0.4463,-0.4631,-0.0575,0.65
11.707126,-0.5822,-0.4182,-0.1180,0.73
11.717370,-0.6233,-0.4472,-0.1675,0.79
11.728792,-0.3542,-0.4465,-0.1012,0.58
11.742964,-0.1170,-0.4568,-0.2725,0.54
11.751425,0.1088,-0.5499,-0.2946,0.63
11.763797,0.1556,-0.5733,-0.1579,0.61
11.773780,0.2709,-0.3311,-0.2814,0.51
11.783332,0.3694,0.1152,-0.3971,0.55
11.793515,0.4088,0.5304,-0.3843,0.77
11.804145,0.3123,0.8810,-0.4442,1.03
11.816170,0.7563,0.4527,-0.6229,1.08
11.826197,1.0163,0.3068,-0.4086,1.14
11.836631,0.5187,0.4485,-0.3824,0.79
11.852199,0.1664,0.6079,-0.4456,0.77
11.858757,0.2953,0.4917,-0.3725,0.68
11.869552,0.3188,0.4285,-0.2541,0.59
11.884750,0.3267,0.3820,-0.1650,0.53
11.902079,0.4537,0.0980,0.1306,0.48
11.917989,0.2216,0.2229,0.3160,0.45
11.926196,-0.2100,-0.0292,0.3444,0.40
11.934608,-0.2510,-0.1713,0.4137,0.51
11.946208,0.0057,-0.0728,0.5011,0.51
11.959715,0.1854,-0.0583,0.4553,0.50
11.968295,0.1190,0.0707,0.2080,0.25
11.980373,0.0387,0.4092,0.0744,0.42
11.990471,-0.2377,0.3717,-0.0342,0.44
12.000256,-0.0640,0.5397,0.0097,0.54
12.010367,-0.1495,0.4998,-0.0962,0.53
12.024696,-0.2436,0.2990,-0.2218,0.44
12.034378,-0.3674,0.2718,-0.3515,0.58
12.042940,-0.2452,0.3575,-0.4811,0.65
12.053619,-0.2972,0.3362,-0.4730,0.65
12.068130,-0.3700,0.3693,-0.4896,0.72
12.079312,-0.3425,0.5532,-0.6020,0.89
12.090908,-0.3684,0.4066,-0.6817,0.88
12.100583,-0.3911,0.1443,-0.6002,0.73
12.109935,-0.4328,0.0804,-0.6005,0.74
12.118487,-0.3773,0.2206,-0.6389,0.77
12.133392,-0.3411,0.2019,-0.5633,0.69
12.141769,-0.1513,0.2086,-0.4482,0.52
12.151255,0.0402,0.2180,-0.4408,0.49
12.162277,-0.1488,0.1920,-0.4736,0.53
12.173401,-0.2863,0.3600,-0.4627,0.65
12.183622,-0.3314,0.5456,-0.4834,0.80
12.194090,-0.2447,0.7239,-0.3421,0.84
12.207185,-0.1868,0.6248,-0.2520,0.70
12.216674,-0.1182,0.5962,-0.1263,0.62
12.227031,-0.1144,0.5393,-0.0745,0.56
12.242637,-0.0473,0.5189,0.0468,0.52
12.253088,-0.0369,0.5643,0.0832,0.57
12.259461,-0.2207,0.6117,0.0893,0.66
12.270436,-0.4444,0.5712,0.0691,0.73
12.286153,-0.2345,0.5093,0.0908,0.57
12.296855,-0.0139,0.4661,0.0818,0.47
12.306774,0.0362,0.3868,0.1698,0.42
12.316382,0.0296,0.3625,0.2617,0.45
12.325899,0.0467,0.4285,0.3517,0.56
12.335597,0.0006,0.3290,0.4241,0.54
12.351122,-0.0684,0.1630,0.4244,0.46
12.365047,-0.0439,0.0688,0.3471,0.36
12.381438,0.3662,-0.0396,0.3856,0.53
12.391957,0.3345,-0.0295,0.2893,0.44
12.400398,0.3146,-0.1038,0.2298,0.40
12.411361,0.4643,-0.1319,0.0957,0.49
12.426866,0.4949,-0.1202,-0.0835,0.52
12.432987,0.2303,-0.0794,-0.2127,0.32
12.444074,-0.0524,-0.0059,-0.4028,0.41
12.454725,-0.1986,0.1574,-0.3676,0.45
12.466426,-0.2581,0.1331,-0.2516,0.38
12.476292,-0.2974,0.0905,-0.2392,0.39
12.493349,-0.2513,0.1590,-0.3808,0.48
12.508770,-0.1261,0.0595,-0.5446,0.56
